educ,wrkstat,income,alcmon,verep,analwt_c2,bngdrkmon,coutyp4,catag3,vestr,mrjmon,mrjflag,irsex2,YearNew
3,4,2,0,1,26985,0,1,5,40001,0,1,1,0
3,1,4,0,1,7317,0,3,4,40001,0,1,0,0
4,1,4,1,1,1694,0,2,4,40001,0,0,1,0
3,1,2,0,1,5859,0,2,5,40001,0,0,1,0
4,2,4,1,1,6986,1,3,5,40001,0,0,0,0
2,1,2,0,1,18949,0,1,3,40001,1,1,0,0
2,1,3,1,1,1397,0,3,5,40001,0,1,0,1
1,2,4,0,1,6806,0,1,2,40001,0,0,1,1
1,1,2,1,1,6249,0,1,2,40001,0,1,0,1
2,2,4,1,1,4399,0,1,2,40001,0,1,0,1
4,1,1,1,1,866,0,2,2,40001,1,1,0,1
4,1,4,1,1,24762,0,1,5,40001,1,1,1,1
2,4,2,0,1,3615,0,1,2,40001,0,0,1,1
1,4,2,1,1,11279,0,2,5,40001,0,0,1,1
2,2,1,0,1,2816,0,2,2,40001,0,1,0,1
4,1,3,0,1,2891,0,1,4,40001,0,1,1,1
4,2,4,1,1,16191,1,1,4,40001,1,1,1,1
2,1,4,1,1,8080,1,2,3,40001,0,1,0,1
4,1,4,1,1,1741,0,3,5,40001,0,1,1,1
4,1,4,0,1,10731,0,1,4,40001,0,0,0,1
3,1,4,0,1,8255,0,2,3,40001,0,1,0,1
4,4,4,1,1,10426,0,2,5,40001,0,1,0,1
2,1,1,0,1,3937,0,2,3,40001,0,1,0,1
2,1,4,1,1,10392,1,1,4,40001,0,1,0,1
3,4,3,1,1,10870,0,1,4,40001,0,1,0,1
1,4,4,1,1,7867,1,2,5,40001,0,1,0,1
2,1,2,1,1,8260,1,2,5,40001,0,1,0,1
4,1,4,0,1,13864,0,2,4,40001,0,0,0,1
4,1,4,1,1,16642,1,1,3,40001,0,1,1,1
4,3,3,0,1,10298,0,2,2,40001,0,0,0,1
2,1,3,0,1,7848,0,1,4,40001,0,1,0,1
2,4,1,0,1,1879,0,2,2,40001,0,1,0,1
4,1,2,1,1,2490,0,2,3,40001,0,1,0,1
3,4,3,0,1,23780,0,1,5,40001,0,1,1,1
2,4,1,1,1,412,1,2,2,40001,0,0,0,1
4,2,2,1,1,1810,0,2,3,40001,0,1,0,1
1,2,2,0,1,4948,0,1,2,40001,0,0,1,1
1,4,3,1,1,47634,0,1,5,40001,0,1,0,1
3,1,1,1,1,1683,1,3,2,40001,1,1,0,1
4,1,4,1,1,34761,0,1,5,40001,0,1,0,1
2,3,4,1,1,27478,1,1,5,40001,0,1,0,1
4,1,2,1,1,455,1,3,3,40001,0,1,1,1
1,3,3,1,1,6896,1,1,4,40001,0,0,0,1
3,1,2,0,1,3056,0,3,3,40001,0,0,1,1
1,1,4,0,1,11733,0,2,3,40001,0,1,0,1
1,4,4,1,1,7317,1,2,4,40001,0,0,1,1
1,1,3,0,1,836,0,3,4,40001,1,1,0,1
2,2,1,0,1,671,0,2,2,40001,0,1,0,1
4,4,4,0,1,22962,0,1,5,40001,0,1,1,1
4,4,3,0,1,6025,0,2,4,40001,0,1,1,1
3,4,1,1,1,2874,1,2,2,40001,0,1,1,1
3,1,4,1,1,8284,1,2,3,40001,0,1,0,1
2,2,1,0,1,904,0,2,2,40001,0,1,1,1
4,1,4,1,1,27548,1,1,5,40001,0,1,1,1
2,1,3,0,1,437,0,3,4,40001,0,1,1,1
2,1,1,0,1,343,0,3,3,40001,0,0,0,1
1,1,2,1,1,30945,1,1,5,40001,0,0,0,1
2,3,1,1,1,2757,0,2,2,40001,0,0,1,1
4,2,4,1,1,8293,1,1,4,40001,0,1,1,1
2,1,2,0,1,597,0,3,4,40001,0,0,1,1
2,1,4,1,1,3132,0,1,4,40001,1,1,0,1
3,1,3,0,1,600,0,1,2,40001,1,1,0,1
2,4,2,1,1,2807,1,2,3,40001,0,0,0,1
1,3,2,0,1,1859,0,1,2,40001,0,0,0,1
4,1,1,1,1,2574,1,2,5,40001,1,1,1,1
2,1,1,1,1,3485,1,1,4,40001,0,0,0,1
2,4,1,0,1,4167,0,2,2,40001,0,0,1,1
1,1,3,0,1,547,0,3,3,40001,0,0,0,1
3,1,4,1,1,2864,1,1,4,40001,0,1,0,1
4,1,4,1,1,1451,0,2,4,40001,0,0,0,1
3,1,1,1,1,1981,0,2,2,40001,0,1,1,1
3,3,2,0,1,3253,0,3,2,40001,0,1,0,1
1,1,4,1,1,3368,1,3,2,40001,1,1,0,1
4,1,3,1,1,3281,1,2,4,40001,0,0,0,1
4,1,4,1,1,1761,0,2,4,40001,0,1,1,1
4,1,3,0,1,26125,0,1,3,40001,0,0,1,1
3,1,2,0,1,6999,0,2,4,40001,0,0,0,1
3,4,1,1,1,902,0,2,2,40001,1,1,1,1
2,1,2,0,1,2010,0,2,2,40001,1,1,1,1
3,1,4,1,1,14072,0,3,5,40001,0,0,0,1
2,1,4,1,1,2546,1,2,3,40001,0,1,0,1
1,2,1,0,1,2808,0,1,2,40001,0,0,1,1
1,2,2,0,1,4999,0,1,2,40001,0,0,0,1
3,4,4,0,1,6102,0,2,4,40001,0,1,1,1
3,2,1,0,1,2916,0,2,2,40001,0,0,1,1
3,4,2,0,1,3802,0,1,2,40001,0,0,0,1
3,2,2,1,1,5412,1,1,3,40001,0,1,1,1
3,4,4,0,1,23650,0,1,5,40001,0,0,1,1
4,1,4,0,1,20221,0,1,5,40001,0,0,0,1
4,1,4,1,1,7167,0,2,5,40001,0,0,0,1
1,2,1,1,1,6334,1,3,5,40001,0,0,0,1
2,4,1,0,1,1633,0,2,2,40001,0,0,0,1
3,2,4,0,1,32589,0,1,5,40001,0,0,0,1
3,1,4,1,1,10473,1,1,4,40001,0,1,0,1
2,2,3,1,1,801,1,2,2,40001,0,1,1,1
3,1,2,1,1,1682,0,3,2,40001,0,1,1,1
3,4,2,0,1,430,0,2,2,40001,0,0,1,1
1,1,2,0,1,799,0,1,2,40001,0,0,0,1
3,4,1,0,1,16228,0,1,5,40001,0,1,0,1
2,2,1,0,1,2376,0,2,2,40001,0,0,0,1
4,1,4,1,1,11244,1,1,4,40001,0,1,0,1
3,4,2,0,1,6434,0,2,2,40001,0,0,1,1
2,4,4,1,1,2724,1,2,2,40001,1,1,0,1
3,4,4,0,1,5536,0,3,4,40001,0,1,1,1
3,1,3,1,1,5398,1,1,3,40001,1,1,0,1
1,1,2,0,1,5111,0,1,2,40001,0,1,1,1
4,4,3,1,1,7555,0,2,5,40001,0,0,1,1
2,1,2,1,1,943,1,3,3,40001,1,1,1,1
3,2,1,1,1,17589,0,1,5,40001,0,1,0,1
4,1,4,1,1,25462,0,1,5,40001,0,1,0,1
2,2,3,0,1,8029,0,3,4,40001,0,1,1,1
2,4,3,1,1,25667,1,2,5,40001,1,1,0,1
4,2,4,1,1,10863,1,1,4,40001,0,0,1,1
4,1,4,1,1,11075,0,1,4,40001,0,1,1,1
4,1,4,0,1,6036,0,1,2,40001,0,0,1,1
2,1,4,1,1,3720,0,2,2,40001,0,1,1,1
2,4,1,0,1,35972,0,3,5,40001,0,0,1,1
2,4,2,0,1,10296,0,2,5,40001,0,0,0,1
2,4,2,0,1,16099,0,2,5,40001,0,1,0,1
2,2,1,0,1,11427,0,1,3,40001,0,0,1,1
4,2,4,1,1,6603,0,1,2,40001,0,1,1,1
2,4,2,0,1,16424,0,2,5,40001,0,0,0,1
4,1,4,1,1,3922,0,2,3,40001,0,0,1,1
1,4,1,0,1,3935,0,1,4,40001,0,0,1,1
3,4,2,0,1,1777,0,3,3,40001,0,1,1,1
2,4,1,0,1,2041,0,2,2,40001,0,0,0,1
3,2,2,0,1,13539,0,2,3,40001,0,0,1,1
2,2,3,1,1,517,1,1,2,40001,0,0,1,1
3,2,2,0,1,1501,0,2,4,40001,0,0,1,1
4,2,4,1,1,528,1,3,4,40001,1,1,1,1
2,4,2,1,1,14210,0,1,4,40001,0,0,1,1
4,1,4,1,1,838,1,3,4,40001,0,0,1,1
3,4,1,0,1,1257,0,2,5,40001,1,1,1,1
3,1,2,1,1,2562,0,2,3,40001,0,1,0,1
3,2,3,1,1,2066,0,2,2,40001,0,1,0,1
2,2,2,0,1,819,0,3,2,40001,0,0,0,1
3,2,4,1,1,2675,0,2,2,40001,0,0,0,1
4,2,4,1,1,14326,1,1,3,40001,1,1,1,1
3,2,1,0,1,1494,0,3,2,40001,0,0,0,1
2,4,1,0,1,6945,0,2,5,40001,0,0,1,1
2,4,2,1,1,8800,1,1,3,40001,0,0,0,1
2,4,1,0,1,10014,0,2,2,40001,0,0,0,1
4,1,3,1,1,3153,0,2,4,40001,0,0,0,1
3,1,2,0,1,6504,0,1,2,40001,0,1,0,1
4,1,4,1,1,2555,1,2,4,40001,0,1,0,1
3,4,4,1,1,11695,0,2,5,40001,0,1,1,1
2,2,2,0,1,1606,0,2,4,40001,0,0,1,1
2,1,1,0,1,254,0,2,2,40001,0,1,0,1
1,4,2,0,1,7553,0,1,4,40001,0,0,1,1
3,2,4,1,1,303,0,2,2,40001,0,1,1,1
3,1,1,1,1,2956,1,2,2,40001,0,1,1,1
3,4,2,1,1,40036,1,2,5,40001,0,1,1,1
3,1,4,1,1,755,0,3,5,40001,0,1,0,1
2,4,2,0,1,1290,0,3,2,40001,0,0,0,1
4,1,4,0,1,20771,0,1,3,40001,0,0,0,1
4,4,1,0,1,2077,0,1,2,40001,1,1,0,1
3,2,1,1,1,3123,1,2,2,40001,0,0,1,1
2,1,2,0,1,7792,0,2,2,40001,0,0,1,1
2,4,4,1,1,3175,1,2,2,40001,0,0,0,1
4,1,4,1,1,10688,1,1,3,40001,1,1,1,1
3,4,2,0,1,5730,0,2,4,40001,0,0,1,1
3,1,2,0,1,1638,0,1,2,40001,0,0,0,1
4,1,4,1,1,7299,1,2,4,40001,0,1,0,1
3,1,2,0,1,4113,0,2,2,40001,0,0,0,1
3,1,4,0,1,7073,0,2,4,40001,0,1,1,1
3,4,4,1,1,8175,0,1,4,40001,0,1,1,1
4,1,4,0,1,2649,0,1,3,40001,0,0,1,1
3,3,1,1,1,1585,1,2,3,40001,0,1,1,1
4,4,4,1,1,14660,0,1,5,40001,0,1,1,1
4,2,4,1,1,28266,0,1,5,40001,0,1,1,1
3,4,2,1,1,5376,1,2,3,40001,1,1,1,1
3,1,3,1,1,2057,0,2,2,40001,0,0,1,1
2,1,4,0,1,6039,0,3,4,40001,0,0,0,1
4,1,4,1,1,11350,0,1,4,40001,0,0,0,1
1,4,3,0,1,7632,0,1,4,40001,0,0,1,1
3,1,2,0,1,10102,0,1,3,40001,1,1,1,1
4,2,4,1,1,9267,1,1,4,40001,0,1,1,1
2,4,4,0,1,31844,0,1,5,40001,0,0,1,1
2,1,3,0,1,14676,0,1,3,40001,0,0,0,1
3,1,2,0,1,4266,0,2,4,40001,0,0,0,1
3,1,2,1,1,1414,0,2,4,40001,0,1,1,1
3,1,2,0,1,23115,0,1,5,40001,0,0,0,1
4,4,4,1,1,5825,1,2,5,40001,0,0,1,1
2,1,1,1,1,359,1,3,2,40001,1,1,1,1
2,3,2,0,1,16291,0,1,5,40001,1,1,0,1
1,1,2,0,1,2254,0,3,5,40001,0,0,0,1
3,4,4,1,1,7007,1,1,2,40001,0,1,1,1
4,4,4,0,1,9174,0,1,4,40001,0,0,1,1
4,1,4,1,1,14652,0,1,4,40001,0,1,1,1
2,2,1,0,1,4738,0,1,4,40001,0,0,0,1
4,2,4,1,1,5142,0,2,5,40001,0,1,0,1
4,1,4,0,1,4366,0,2,4,40001,0,0,1,1
3,4,2,1,1,27176,0,1,5,40001,0,0,1,1
2,1,4,1,1,3460,0,3,4,40001,0,0,0,1
1,1,4,1,1,12447,0,2,5,40001,0,0,1,1
3,4,3,1,1,6985,1,2,3,40001,0,0,1,1
4,1,3,1,1,3555,1,2,4,40001,1,1,1,1
3,3,2,0,1,2453,0,2,2,40001,0,0,0,1
1,2,3,0,1,3722,0,2,2,40001,0,1,0,1
3,4,4,1,1,19172,1,2,3,40001,1,1,0,1
3,2,1,0,1,2229,0,2,2,40001,0,0,1,1
4,1,3,1,1,25033,1,1,4,40001,0,0,0,1
2,3,1,1,1,909,0,2,2,40001,1,1,0,1
2,3,1,0,1,2041,0,3,2,40001,0,0,1,1
1,1,2,1,1,1045,0,2,5,40001,0,0,0,1
1,3,1,0,1,2974,0,2,3,40001,0,1,1,1
2,4,1,0,1,2954,0,2,2,40001,0,0,1,1
4,1,4,0,1,9595,0,1,3,40001,0,0,0,1
2,4,2,0,1,7609,0,2,5,40001,0,0,0,1
4,1,4,0,1,15172,0,1,4,40001,0,0,1,1
1,4,2,0,1,2306,0,2,2,40001,0,0,0,1
3,4,1,1,1,1710,1,3,2,40001,0,1,0,1
3,2,2,0,1,2652,0,1,2,40001,1,1,1,1
3,1,2,1,1,1931,0,2,2,40001,0,1,1,1
1,1,2,0,1,4467,0,2,5,40001,0,0,0,1
1,3,1,0,1,1961,0,2,2,40001,0,0,1,1
4,4,4,1,1,35062,0,3,5,40001,0,0,0,1
3,4,2,0,1,8056,0,3,5,40001,0,0,1,1
3,1,2,1,1,710,1,2,2,40001,0,1,0,1
3,2,4,0,1,7651,0,1,4,40001,0,0,1,1
3,4,4,0,1,3211,0,1,2,40001,0,1,0,1
2,3,2,1,1,1328,1,2,3,40001,0,1,1,1
1,3,2,0,1,2849,0,2,2,40001,0,0,0,1
1,3,4,0,1,2665,0,2,4,40001,0,0,0,1
2,2,3,0,1,924,0,3,2,40001,0,0,1,1
3,4,2,1,1,29076,0,1,5,40001,0,1,1,1
1,1,4,1,1,721,1,3,3,40001,0,1,1,1
1,4,1,0,1,14830,0,3,5,40001,0,0,0,1
4,1,4,0,1,9487,0,1,4,40001,0,1,1,1
1,4,2,0,1,3526,0,3,4,40001,0,0,1,1
2,3,4,1,1,12158,1,3,3,40001,0,0,0,1
1,1,4,0,1,9112,0,1,4,40001,0,0,0,1
3,1,2,1,1,2681,0,3,3,40001,0,1,0,1
2,2,1,0,1,16279,0,1,4,40001,0,0,0,1
3,1,2,1,1,4492,1,1,2,40001,0,1,1,1
2,1,1,0,1,1069,0,2,2,40001,0,0,0,1
3,3,2,1,1,9677,1,1,4,40001,0,1,0,1
3,4,2,0,1,2183,0,2,4,40001,0,1,1,1
2,2,4,1,1,20920,0,3,5,40001,0,0,1,1
4,4,4,0,1,16914,0,1,4,40001,0,0,1,1
2,4,4,0,1,10516,0,1,4,40001,0,0,1,1
4,2,4,0,1,2892,0,1,2,40001,0,1,0,1
1,4,1,1,1,4938,1,2,5,40001,0,0,1,1
4,4,4,0,1,17447,0,1,5,40001,1,1,0,1
4,1,4,1,1,7869,1,2,4,40001,0,1,0,1
3,1,4,1,1,3101,0,2,3,40001,0,1,0,1
2,3,1,0,1,5143,0,3,5,40001,0,0,1,1
2,4,4,0,1,1594,0,3,5,40001,0,0,1,1
3,4,2,0,1,2414,0,2,2,40001,0,0,1,1
2,4,1,0,1,3667,0,1,2,40001,0,0,1,1
3,4,2,0,1,12338,0,2,5,40001,0,0,1,1
1,4,2,0,1,3315,0,2,4,40001,0,0,0,1
4,2,4,1,1,10573,1,1,4,40001,0,1,1,1
3,1,3,1,1,2634,0,1,2,40001,1,1,0,1
3,4,4,1,1,17917,0,1,5,40001,0,0,0,1
3,4,1,0,1,1971,0,2,2,40001,0,0,0,1
3,4,4,0,1,5385,0,2,5,40001,0,1,1,1
2,3,1,0,1,2081,0,3,2,40001,0,0,0,1
3,2,1,0,1,2331,0,3,2,40001,0,0,1,1
2,4,2,0,1,9896,0,2,3,40001,1,1,0,1
4,4,4,1,1,28195,0,1,5,40001,0,1,1,1
3,1,4,0,1,5638,0,2,4,40001,0,0,1,1
2,4,1,1,1,2535,0,3,2,40001,1,1,0,1
3,1,4,0,1,1391,0,2,2,40001,0,1,1,1
3,3,1,1,1,616,0,2,2,40001,0,1,0,1
1,1,2,0,1,2250,0,1,4,40001,0,0,1,1
2,1,2,1,1,3064,0,1,2,40001,1,1,0,1
3,4,1,0,1,12594,0,1,4,40001,0,1,1,1
3,1,4,1,1,18587,0,2,5,40001,0,1,0,1
4,1,3,1,1,2771,0,2,3,40001,0,0,0,1
1,4,4,0,1,44772,0,1,5,40001,0,0,1,1
3,2,1,0,1,2647,0,2,3,40001,1,1,0,1
4,1,3,1,1,638,1,2,3,40001,1,1,0,1
1,4,1,1,1,3931,0,3,2,40001,1,1,1,1
4,1,4,0,1,7742,0,1,4,40001,0,0,0,1
3,3,1,0,1,1131,0,2,2,40001,0,0,1,1
3,4,2,1,1,1079,0,3,3,40001,0,0,1,1
4,1,4,1,1,5868,1,1,2,40001,0,0,1,1
2,2,1,0,1,6573,0,1,3,40001,0,0,1,1
4,1,4,1,1,7924,0,1,3,40001,0,1,0,1
2,4,2,1,1,790,1,3,3,40001,0,0,1,1
4,2,4,1,1,27938,0,1,5,40001,0,1,0,1
3,2,2,0,1,10292,0,1,2,40001,0,0,1,1
2,3,1,1,1,48251,1,2,5,40001,0,1,0,1
3,4,1,0,1,6479,0,1,2,40001,0,1,1,1
4,1,2,1,1,2171,0,2,3,40001,0,0,0,1
3,2,4,0,1,2978,0,2,2,40001,0,0,0,1
3,1,4,1,1,8567,0,2,4,40001,0,1,0,1
1,1,2,0,1,4838,0,2,2,40001,0,0,0,1
2,1,4,1,1,8864,0,1,3,40001,1,1,0,1
3,2,2,1,1,9554,0,2,3,40001,0,1,1,1
2,2,4,1,1,1866,0,2,2,40001,0,0,0,1
3,4,4,1,1,15968,1,1,5,40001,0,1,0,1
4,1,3,1,1,12376,1,1,4,40001,0,1,1,1
2,4,2,1,1,18896,0,2,3,40001,1,1,0,1
4,4,3,1,1,4550,0,2,4,40001,0,1,1,1
3,4,1,0,1,1710,0,2,3,40001,0,0,1,1
1,4,1,0,1,6286,0,2,5,40001,0,0,1,1
2,4,4,1,1,19352,1,2,5,40001,0,1,1,1
3,1,1,0,1,4197,0,2,3,40001,1,1,0,1
2,4,2,1,1,26569,0,3,5,40001,0,0,1,1
2,1,1,1,1,1297,0,2,4,40001,1,1,0,1
3,4,2,1,1,622,1,3,3,40001,1,1,1,1
1,2,4,0,1,3725,0,1,2,40001,0,0,0,1
3,4,3,1,1,14201,0,1,5,40001,0,1,0,1
3,1,4,1,1,8214,0,2,4,40001,0,0,0,1
3,2,3,0,1,21017,0,1,5,40001,0,0,1,1
3,1,4,1,1,10226,1,1,4,40001,0,1,0,1
4,1,4,1,1,11473,0,1,4,40001,0,1,1,1
4,1,4,1,1,12193,0,1,4,40001,0,0,0,1
2,1,2,0,1,7183,0,1,4,40001,0,0,0,1
3,2,4,1,1,9487,1,1,2,40001,1,1,1,1
2,4,4,0,1,4419,0,1,2,40001,1,1,0,1
3,2,4,1,1,19508,1,1,5,40001,0,1,0,1
3,4,2,0,1,23510,0,3,5,40001,0,1,1,1
3,2,1,0,1,2070,0,2,2,40001,0,1,0,1
2,3,1,1,1,4607,0,2,5,40001,0,1,0,1
2,2,1,1,1,2413,0,3,2,40001,0,0,1,1
3,1,1,0,1,6713,0,3,3,40001,0,1,1,1
4,2,2,0,1,3005,0,2,4,40001,0,0,1,1
4,4,4,0,1,31938,0,3,5,40001,0,0,0,1
4,3,4,1,1,6726,0,1,4,40001,0,1,1,1
4,1,4,1,1,15394,0,1,4,40001,0,1,0,1
3,4,2,0,1,4548,0,2,2,40001,0,0,1,1
4,1,4,1,1,10322,1,1,3,40001,0,0,0,1
3,4,1,1,1,8118,1,3,5,40001,0,1,0,1
4,2,2,1,1,1536,1,2,4,40001,0,1,1,1
4,1,3,1,1,755,1,2,3,40001,1,1,0,1
1,1,2,0,1,8105,0,1,2,40001,0,0,0,1
3,1,2,1,1,449,0,2,3,40001,0,1,0,1
2,4,3,0,1,4255,0,2,2,40001,0,0,0,1
2,1,2,1,1,4833,1,2,5,40001,1,1,1,1
3,2,4,1,1,9649,1,1,2,40001,0,1,0,1
3,1,3,1,1,7717,0,2,5,40001,0,1,1,1
3,4,2,1,1,1557,1,2,3,40001,1,1,0,1
4,1,4,0,1,12347,0,1,4,40001,0,0,0,1
4,1,4,1,1,20183,0,1,5,40001,0,1,0,1
2,1,3,0,1,678,0,3,4,40001,0,1,0,1
3,3,1,0,1,13664,0,1,3,40001,1,1,0,1
4,1,4,0,1,313,0,2,4,40001,0,0,1,1
1,4,1,0,1,26445,0,2,5,40001,0,0,1,1
2,2,2,0,1,3032,0,3,2,40001,0,1,1,1
4,2,2,0,1,2180,0,3,2,40001,0,0,1,1
3,2,1,0,1,1238,0,2,2,40001,0,0,0,1
2,4,1,1,1,29812,0,3,5,40001,0,0,1,1
3,2,1,1,1,1628,1,3,2,40001,1,1,0,1
3,1,1,1,1,1253,1,3,2,40001,0,1,1,1
3,1,3,1,1,13264,0,1,4,40001,0,0,1,1
2,1,2,0,1,7366,0,1,4,40001,0,1,1,1
2,4,2,0,1,16560,0,2,5,40001,0,1,1,1
1,4,1,1,1,40650,1,3,5,40001,0,1,0,1
3,2,1,0,1,2045,0,2,2,40001,0,1,1,1
4,1,4,0,1,13012,0,1,4,40001,0,0,1,1
4,4,4,0,1,22731,0,1,5,40001,0,1,0,1
3,4,2,1,1,10656,1,1,3,40001,1,1,1,1
2,3,1,0,1,2445,0,1,2,40001,0,0,0,1
1,1,2,1,1,2362,1,2,4,40001,1,1,1,1
2,4,2,1,1,19816,1,3,5,40001,0,0,1,1
3,2,1,0,1,1787,0,3,2,40001,0,0,0,1
4,2,4,1,1,8017,0,1,4,40001,0,1,1,1
3,3,4,0,1,7001,0,1,2,40001,0,0,0,1
2,2,2,0,1,11743,0,1,3,40001,0,1,1,1
2,1,3,1,1,1437,1,3,4,40001,0,1,0,1
3,2,3,1,1,4535,1,1,2,40001,1,1,0,1
3,1,4,1,1,13343,0,2,5,40001,0,1,1,1
3,1,4,1,1,16426,1,2,5,40001,0,0,0,1
3,1,2,1,1,3995,1,2,3,40001,0,0,0,1
4,1,3,0,1,755,0,3,3,40001,0,0,0,1
4,1,4,1,1,8802,0,1,3,40001,0,0,0,1
3,1,3,1,1,460,1,2,2,40001,1,1,0,1
3,1,4,1,1,4581,0,1,2,40001,0,1,0,1
3,1,3,0,1,12411,0,1,3,40001,0,0,0,1
4,3,1,1,1,333,1,2,2,40001,1,1,0,1
2,1,1,1,1,2697,0,1,2,40001,0,0,1,1
1,1,4,1,1,9923,1,1,4,40001,0,0,0,1
4,1,4,1,1,25154,0,1,5,40001,0,1,0,1
1,4,2,0,1,6106,0,2,5,40001,0,0,0,1
2,2,1,1,1,1682,0,2,2,40001,0,0,0,1
4,1,2,0,1,4446,0,2,4,40001,1,1,0,1
4,2,4,1,1,17327,0,3,5,40001,0,0,1,1
3,4,2,1,1,8587,1,1,3,40001,1,1,1,1
2,3,2,1,1,2293,1,1,2,40001,0,0,0,1
3,1,2,1,1,28425,0,3,5,40001,0,1,1,1
3,1,3,0,1,576,0,2,4,40001,0,0,0,1
2,1,2,0,1,1039,0,2,3,40001,0,0,0,1
3,1,3,0,1,5084,0,2,5,40001,0,0,0,1
2,1,3,0,1,10574,0,1,4,40001,0,0,0,1
3,1,4,1,1,4497,0,1,2,40001,0,1,1,1
3,1,2,0,1,2594,0,2,3,40001,0,1,1,1
3,4,2,1,1,27597,0,2,5,40001,0,1,1,1
3,2,1,1,1,758,0,3,2,40001,0,1,1,1
2,1,4,1,1,18778,0,1,5,40001,0,0,1,1
2,2,3,1,1,659,1,2,2,40001,0,0,0,1
3,1,2,1,1,2372,0,3,2,40001,0,1,1,1
3,4,3,0,1,2066,0,3,2,40001,0,0,1,1
3,1,2,0,1,4028,0,2,4,40001,1,1,0,1
3,4,2,1,1,1255,1,2,2,40001,0,1,1,1
2,2,2,1,1,22037,0,1,5,40001,1,1,0,1
1,1,1,1,2,1017,0,2,2,40001,1,1,0,0
1,2,2,0,2,517,0,2,2,40001,0,0,1,0
2,4,2,0,2,6350,0,2,5,40001,0,0,0,0
3,4,2,0,2,29672,0,2,5,40001,0,0,0,0
4,1,4,1,2,20104,0,2,5,40001,0,1,1,0
1,1,2,1,2,1191,1,2,4,40001,0,0,0,0
2,2,1,0,2,2004,0,2,2,40001,0,0,0,0
4,1,4,1,2,14564,0,1,4,40001,1,1,1,0
3,1,3,1,2,10284,1,1,4,40001,0,1,0,0
4,1,4,1,2,3852,1,2,4,40001,0,0,0,0
3,4,1,1,2,2454,1,2,2,40001,0,1,0,0
3,1,2,1,2,2459,1,2,2,40001,0,1,1,0
3,2,1,0,2,5233,0,2,2,40001,0,0,1,0
2,4,1,0,2,3074,0,1,2,40001,0,0,0,0
4,1,4,0,2,3775,0,2,4,40001,0,1,0,0
2,1,2,1,2,2756,1,1,2,40001,1,1,0,0
4,1,4,1,2,6678,0,2,3,40001,0,0,0,0
1,1,2,0,2,1746,0,2,4,40001,0,1,0,0
1,1,4,0,2,2064,0,2,2,40001,0,0,0,0
3,1,4,1,2,429,0,3,2,40001,1,1,0,0
3,1,2,1,2,1355,0,2,2,40001,0,0,1,0
3,3,1,1,2,4884,1,2,2,40001,0,1,0,0
4,2,4,1,2,5819,0,2,5,40001,0,0,1,0
2,1,4,0,2,16053,0,2,4,40001,0,0,0,0
3,2,1,1,2,3126,0,3,2,40001,0,1,1,0
4,1,4,0,2,42802,0,1,5,40001,0,1,0,0
1,4,2,0,2,1281,0,2,2,40001,0,1,1,0
2,1,1,1,2,1718,1,3,3,40001,0,0,1,0
2,1,1,1,2,4375,1,2,3,40001,1,1,1,0
4,3,4,1,2,4918,0,1,2,40001,0,0,1,0
3,4,1,0,2,7125,0,2,4,40001,0,1,1,0
4,1,3,0,2,8719,0,1,4,40001,0,0,1,0
4,1,4,0,2,8576,0,1,3,40001,0,1,1,0
1,4,1,0,2,2746,0,1,2,40001,0,0,1,0
4,1,4,1,2,22172,0,1,5,40001,0,1,0,0
3,1,4,0,2,692,0,2,2,40001,0,0,0,0
4,1,4,1,2,5877,0,2,5,40001,0,0,0,0
4,1,2,1,2,1587,1,2,2,40001,0,1,1,0
4,1,4,0,2,27718,0,1,5,40001,0,0,0,0
1,1,2,1,2,1296,0,2,3,40001,1,1,0,0
1,1,4,0,2,2055,0,3,2,40001,0,1,0,0
4,1,2,0,2,1111,0,2,2,40001,0,1,1,0
1,2,3,1,2,2292,1,2,4,40001,0,1,1,0
2,1,2,1,2,5846,0,2,4,40001,0,0,0,0
1,1,2,0,2,1488,0,2,3,40001,0,0,0,0
4,4,4,0,2,2390,0,2,3,40001,0,0,1,0
4,1,4,1,2,15943,0,2,5,40001,0,1,1,0
3,2,1,1,2,2989,1,1,4,40001,0,0,1,0
4,1,2,1,2,6749,1,2,3,40001,0,1,0,0
3,4,1,0,2,4861,0,2,4,40001,1,1,1,0
2,1,2,0,2,1125,0,3,2,40001,0,0,1,0
2,1,1,0,2,2126,0,2,3,40001,1,1,0,0
3,1,4,1,2,7333,0,1,4,40001,0,0,0,0
2,1,4,1,2,3918,1,2,3,40001,0,1,0,0
4,1,4,1,2,8596,0,2,5,40001,0,1,1,0
1,4,1,0,2,8283,0,2,4,40001,0,0,1,0
4,1,4,1,2,5871,1,2,4,40001,1,1,1,0
4,1,4,1,2,15437,0,1,5,40001,1,1,1,0
2,1,3,1,2,1232,1,2,2,40001,1,1,0,0
2,3,3,1,2,7947,0,2,2,40001,0,1,1,0
1,4,2,0,2,6570,0,2,5,40001,0,0,1,0
2,2,3,0,2,2227,0,2,2,40001,0,1,1,0
1,4,1,0,2,3210,0,2,4,40001,0,0,1,0
2,4,3,1,2,2883,0,3,5,40001,0,0,1,0
1,1,1,1,2,11021,1,1,4,40001,0,0,0,0
2,1,2,0,2,2673,0,3,4,40001,0,0,1,0
1,4,1,0,2,806,0,2,2,40001,0,0,1,0
